url_id,title,llm_category,embedding_category,confidence,correct
7030,El Congreso aprueba por unanimidad un decreto para desarrollar las ayudas de la ley ELA,politica,politica,0.8869598694783687,True
7028,Feijóo afirma que Ferraz y La Moncloa son “cloacas”,politica,geopolitica,0.8549681898733752,False
7027,El Gobierno ofrece a los empleados públicos una subida salarial acumulada del 10% en cuatro años,politica,economia,0.8825636125378677,False
7025,El drama del crimen machista de Alpedrete: dos huérfanos que defienden a su padre y un pueblo conmocionado,sociedad,sociedad,0.8578997467215854,True
7024,De las compras de Paqui a los gastos en Ibiza: ocho claves del caso,politica,sociedad,0.8749659095231789,False
7023,El PSOE: “Es horroroso. A la política se viene a servir”,politica,politica,0.8578512022763076,True
7022,El Supremo deja en libertad a Cerdán por no existir riesgo de destrucción de pruebas,politica,deportes,0.8488965650365683,False
7021,La estafa de Cerdán a los militantes del PSOE,politica,deportes,0.8391612894526267,False
7020,La Audiencia Nacional mantiene al PSOE como acusación en la causa por los pagos de Ferraz,politica,politica,0.846923656726742,True
7019,La fiscalía solicita al juez una vista para decidir si Koldo y Ábalos siguen en libertad,politica,politica,0.8430909002573996,True
7018,Anticorrupción pide 24 años de prisión para Ábalos por la trama de las mascarillas,politica,politica,0.853943167809734,True
7009,Los mejores monitores para PC y 'gaming' para disfrutar de una experiencia de juego perfecta,tecnologia,sociedad,0.8399682809551532,False
7008,Zapatillas de pádel de hombre y mujer de 2025: practica tu deporte favorito con todas las garantías,sociedad,sociedad,0.8817496972943542,True
7007,Las fundas nórdicas que vas a querer este invierno para no pasar frío por la noche y dormir a gusto,sociedad,sociedad,0.8587997205684291,True
7006,"La nueva manicura 'glazed donut cateye' de Hailey Bieber paso a paso, según su manicurista",sociedad,sociedad,0.8469908467494106,True
7005,"Jeff Bezos no le compró Vogue América a Lauren Sanchez como regalo de boda, pero sí la MET Gala",sociedad,sociedad,0.8651908764939997,True
7004,"Herederos, vestidazos y dinero: los secretos de Le Bal, el baile de debutantes de París",sociedad,sociedad,0.8614415029134852,True
7003,Marta Ortega y Carlos Torretta ultiman detalles para la gran cita cultural del año en A Coruña,sociedad,sociedad,0.8518060474304969,True
7002,Los grandes duques de Luxemburgo se citan con los reyes de Holanda,sociedad,geopolitica,0.848356604877915,False
7001,La gran reaparición de Beatrice Borromeo tras dar a a luz por tercera vez,sociedad,sociedad,0.8778021193550327,True
7000,"'O sole mío', la manicura de Estefanía y otros detalles del Día Nacional de Mónaco",sociedad,sociedad,0.8703956003404674,True
6998,España salva un empate frente a Turquía en una Cartuja semivacía y jugará el Mundial de 2026 (2-2),deportes,deportes,0.8676390697187306,True
6997,Curazao irá al Mundial: ya es el país más pequeño... y con todos sus jugadores nacidos en Europa,deportes,deportes,0.8624658621980286,True
6996,"El milagro 'Mundial' de Escocia, con el recuerdo de Robertson a Diogo Jota: ""Estoy destrozado""",deportes,deportes,0.8669794988190601,True
6995,La UEFA hace la vista gorda con el Barcelona y la Champions League volverá al Spotify Camp Nou,deportes,deportes,0.8609832630359533,True
6994,Lo que Jude Bellingham se ha traído aprendido a Madrid tras su tortuoso parón con Inglaterra,deportes,sociedad,0.8531457631571382,False
6993,¿Y si trabajar con las manos merece más estatus que hacerlo con la cabeza?,sociedad,sociedad,0.8536111611784261,True
6992,H2med completa los estudios que confirman su viabilidad técnica,tecnologia,tecnologia,0.8941425791232465,True
6991,Las aguas residuales podrían ser el escudo sanitario de Europa,tecnologia,tecnologia,0.8758925158349024,True
6990,¿Aún no has hecho nada con Coinbase? (Carlos Doblado),finanzas,finanzas,0.8744299247832563,True
6989,Qué pasa con el bitcoin y cómo puede afectar a las bolsas,finanzas,finanzas,0.881273076375612,True
6988,Entre la resaca y la sobredosis: ¿por qué tiemblan ahora las bolsas mundiales?,finanzas,finanzas,0.8956107509682172,True
6987,La plataforma Mintos lanza una cartera de deuda high-yield a partir de 50 euros,finanzas,finanzas,0.8978236010293985,True
6986,La boutique Alex Bolton entra en España aliada con Doble Dígito,finanzas,sociedad,0.8580922706020244,False
6985,De 5.000 dólares a 31.000M: 5 lecciones del mejor 'trader' de la historia,finanzas,finanzas,0.8746842506107336,True
6984,"Fue nominado al Oscar y acaba de llegar a Netflix: el thriller de Michael Bay, basado en hechos reales, que no puedes perderte",sociedad,sociedad,0.8713217577921434,True
6983,Estudian el árbol genealógico humano y resuelven un gran enigma evolutivo: desde cuándo nos besamos,tecnologia,tecnologia,0.8950324089680295,True
6982,Del exilio al Mundial: Haití se clasifica 52 años después luchando contra la pobreza y la violencia,deportes,deportes,0.8581663371325321,True
6981,Por las esquinas | El difícil equilibrio de la ministra/candidata,politica,politica,0.8642282081902315,True
6980,"Yo también he sufrido abusos de la Iglesia, por partida doble",sociedad,geopolitica,0.8776434266675663,False
6979,Débiles perspectivas de crecimiento europeo,economia,geopolitica,0.9003227344416561,False
6978,"Aniversario de Sánchez, ‘el Perla’",politica,sociedad,0.8683976251326609,False
6977,El regreso de la barbarie verbal a la política española,politica,geopolitica,0.8710218593285002,False
6976,"El capital privado ante sus nuevos desafíos: resiliencia, innovación y liderazgo",economia,finanzas,0.8723964335100154,False
6975,María Jesús Montero suda poco la camiseta en su reunión con las CCAA,politica,deportes,0.8500824983662154,False
6974,Pedro Sánchez y la insoportable levedad del relato,politica,sociedad,0.8477051952790515,False
6973,CBRE IM rompe la baraja: negocia comprar a Madison su participación en Nestar,finanzas,finanzas,0.8756520536446766,True
6972,"Madrid estrena ""megaurbanización"": 516 pisos, 250M de inversión y 400M en ventas",finanzas,finanzas,0.8744894089358023,True
6971,La familia Falcó compra Marqués de Griñón y asegura el legado de su padre,sociedad,sociedad,0.8502832863433536,True
6970,El feo gesto de Luis de la Fuente con el árbitro al negarle el saludo y una explicación que no cuela,deportes,deportes,0.8590722149591847,True
6969,Ya no hay manta que tape al letal Oyarzabal: es el secreto de De la Fuente con España para el Mundial,deportes,deportes,0.8594046395541295,True
6968,El mapa de los pantanos de Franco hace agua. Esto es lo que necesita España,tecnologia,geopolitica,0.8471383364375437,False
6967,Segundo párrafo | Las mejores coartadas de Leire y compañía,politica,sociedad,0.8696539481802015,False
6966,Más es menos: corrupción y valoración de Sánchez,politica,politica,0.8724257222618973,True
6965,Prime Video,sociedad,sociedad,0.8576621401487601,True
6964,Hugh Grant,sociedad,sociedad,0.8170183045493269,True
6956,Con estas tostadoras de pan podrás preparar en tu hogar los desayunos y recetas más exquisitas,otros,sociedad,0.8635134332183569,False
6955,Estos son los ambientadores que necesitas en tu casa para eliminar cualquier olor indeseado,otros,tecnologia,0.8528987746720154,False
6954,Ovación cerrada y con el público en pie: el minuto más emocionante de 'LR',sociedad,deportes,0.8596061903648438,False
6953,David habla de audiencias en su guerra contra 'El hormiguero' y 'La isla',sociedad,sociedad,0.8476162042726854,True
6952,"""Es una auténtica vergüenza que los programas empiecen a las once y pico de la noche""",sociedad,sociedad,0.8820958544514371,True
6951,"Juanpi se derrumba hoy en 'La isla de las tentaciones': ""No puedo ver más""",sociedad,sociedad,0.8528441344803219,True
6950,Griso se marcha de ‘EP’ en pleno directo: el motivo urgente de su abandono,sociedad,sociedad,0.8428322513361314,True
6949,Gloria Serra cambia de día por el 50º aniversario de la muerte del dictador Franco,politica,sociedad,0.8477008932015065,False
6948,Inés Hernand multiplica su presencia en TVE: su nuevo formato sobre 'Hasta el fin...',sociedad,sociedad,0.8743795491959413,True
6947,Concursante de 'GH3' señala a Jorge Javier y Nagore como los culpables de su apatía,sociedad,sociedad,0.8403221383160431,True
6946,Fundación Mapfre invierte 170 millones en investigación en 50 años,finanzas,tecnologia,0.8757812295035604,False
6945,Del cohete al dron: ganadores de los Quest Global Innovation Awards,finanzas,tecnologia,0.8701152917112533,False
6944,España registra el doble de siniestros por incendios e inundaciones,sociedad,geopolitica,0.8553950654097636,False
6943,"Isabel Viña, doctora: ""El Nolotil está prohibido en muchos países, y creo que en España se limitará mucho""",tecnologia,deportes,0.8630322556136611,False
6942,"Manuel Viso, médico, sobre el orégano: ""Es mucho más potente que los suplementos que tomáis""",tecnologia,tecnologia,0.86212104781906,True
6941,"Fran Sánchez: ""No permitas que se den situaciones con tu ex en las que os comportéis como pareja""",otros,deportes,0.8693440819793993,False
6940,"Jaime Martorell, ex general del Ejército: ""Si pones a un inexperto, te quedas sin avión y sin piloto""",otros,geopolitica,0.8440113393150246,False
6939,"Jesús Martín, neurocirujano: ""Hay una cosa clara sobre la depresión: la hiperconexión nos destroza""",tecnologia,deportes,0.8646198845101898,False
6938,"Elías Suvalsky, médico: ""Nuestras piernas sirven para controlar los niveles de glucosa""",tecnologia,tecnologia,0.8734635826681814,True
6937,El pueblo asturiano en el que una vez desembarcó un rey y es perfecto para visitar durante el otoño,sociedad,sociedad,0.8601211433143239,True
6936,Barcelona pagará 600 euros a quien cambie su motocicleta de combustión por una eléctrica,politica,finanzas,0.8524987230511738,False
6935,"Potencia, consumo, prestaciones... Pros y contras del Yaris Cross,un SUV que parece un utilitario",otros,sociedad,0.859970066778674,False
6934,"Ana Alonso: ""No estaría haciendo tantos sacrificios si no me viera con opciones de medalla""",deportes,deportes,0.8793536086996887,True
6933,¿Es real el torpedo ruso que podría causar un 'tsunaminuclear' en Barcelona?,geopolitica,deportes,0.8504503329680528,False
6932,Los taxis de Elon Musk siguen estrellándose a pesar de tener supervisores humanos,tecnologia,finanzas,0.857346410823926,False
6931,EEUU enseña los dientes a China y Rusia tirando una bomba nuclear de prueba desde un F-35,geopolitica,geopolitica,0.8803389098958869,True
6930,Llega el mejor mes para comprar una televisión: guía para no liarla al comprar tu próxima 'smart TV',tecnologia,sociedad,0.8805299040673225,False
6929,"La IA de Google aprende euskera, catalán y tareas más difíciles: ""Es un paso hacia la IA general""",tecnologia,tecnologia,0.860770157714658,True
6928,Prueban con éxito en humanos el tratamiento que regenera la vista perdida con la edad,tecnologia,tecnologia,0.8684756801734178,True
6927,"Un fotógrafo, la muerte y Franco: 75 años de la imagen que cambió la vida a un pueblo de Cáceres",politica,sociedad,0.8427041244424036,False
6926,"La conexión hacia un famoso al que no conoces en persona, palabra del año en el Reino Unido",sociedad,sociedad,0.8828858942916439,True
6925,'Sirat' es una de las favoritas en los Premios del Cine Europeo con cuatro nominaciones,sociedad,sociedad,0.8564979382071545,True
6924,"Trump defiende que Bin Salmán no sabía del asesinato de Jamal Khashoggi: ""Son cosas que pasan""",politica,geopolitica,0.86646102581645,False
6923,El Congreso de EEUU aprueba forzar la publicación de los documentos de Jeffrey Epstein,politica,politica,0.8542671244220429,True
6922,"El sueño MAGA produce sus monstruos: Nick Fuentes, 'perro de presa' dentro del partido",politica,politica,0.8424230768443681,True
6921,Cazas de la OTAN despegan para interceptar un dron ruso en el espacio aéreo rumano,geopolitica,geopolitica,0.8555806584455621,True
6920,Fin a 100 años de socialdemócratas: pierden por primera vez en un siglo la alcaldía de Copenhague,politica,sociedad,0.8512093310743463,False
6919,Dos hermanos hacen alta cocina en un antiguo bar de Barcelona,finanzas,sociedad,0.8371309047421539,False
6918,Probamos 6 vinos raros (y ninguno de ellos supera las 15.000 botellas),finanzas,sociedad,0.8616490215435457,False
6917,La receta del día: vieiras sobre una crema de cava y manzana,finanzas,sociedad,0.8656940283889487,False
6916,Identifican por primera vez una infección de virus Usutu en España,tecnologia,tecnologia,0.864681859376709,True
6915,El tumor que es una enfermedad rara y afecta más a adultos jóvenes,tecnologia,tecnologia,0.8658889948640228,True
6914,La exposición gratuita que no te puedes perder en Málaga,sociedad,sociedad,0.8623639439563304,True
6913,El monumento en Huesca que te recomienda 'Viajar' para verlo sí o sí,sociedad,sociedad,0.8537352799783016,True
6912,La tienda de Madrid con villancicos que te hará estar en 'Love Actually',sociedad,sociedad,0.8611348708492159,True
6911,El motivo por el que Rosalía no hizo el show de la NFL en Madrid,sociedad,sociedad,0.8440395413793503,True
6910,La 'neurona' artificial que podría acercar un avance de ciencia ficción,tecnologia,tecnologia,0.8879632897733198,True
6909,"Confucio: ""Si quieres estar en pie, ayuda a que otros se levanten""",sociedad,geopolitica,0.8809506703994765,False
6908,"Bruno: ""La cantidad de masa muscular predice la salud del cerebro""",tecnologia,tecnologia,0.8835257686343214,True
6907,La Sureña se renueva y apuesta por su identidad mediterránea,finanzas,sociedad,0.8703079566783185,False
6906,Todo lo que se esconde detrás de la trombosis y cómo prevenirla,tecnologia,tecnologia,0.8740977271388304,True
6904,Averiguan qué sucede en nuestro cerebro cuando no dormimos: así funciona el 'modo limpieza',tecnologia,tecnologia,0.8671341013793906,True
6903,Todo lo que tendrás que pagar en tu próximo coche: modelos 'freemium' y suscripciones,finanzas,finanzas,0.8668226439029052,True
6902,"Alcalinas, proteicas e incluso con magnesio: bienvenidos al nuevo negocio del agua",finanzas,tecnologia,0.8915892901871041,False
6901,"'Anatomía de un instante': recuerden, coño",sociedad,sociedad,0.9072998500285387,True
6900,¿Es posible replicar la legendaria marcha ibicenca en un lugar como Dubái?,sociedad,sociedad,0.849911774137835,True
6899,"La inflación de la eurozona baja en octubre al 2,1%, pero sube al 3,2% en España",economia,economia,0.8779179263739294,True
6898,La banca empieza a liberar los 200 M de provisiones de la dana,finanzas,finanzas,0.8858392579719232,True
6897,Vuelve la calma: el Ibex frena su mala racha en el día D para Nvidia,finanzas,finanzas,0.8911578855561005,True
6896,"Alan Peiró, adiestrador de perros: “No siempre que un perro te da la pata es porque quiere ‘saludar’ o recibir premios""",sociedad,sociedad,0.8493787135918235,True
6895,ICER prevé que los salarios fijos de las plantillas de RRHH aumentarán una media de 4% anual hasta 2028,economia,economia,0.8893651128408996,True
6894,Ni Almagro ni Villanueva de los Infantes: descubre los tres pueblos de Ciudad Real que aspiran a ser el más bonito de Castilla-La Mancha,sociedad,sociedad,0.8432486633703853,True
6893,Descubre el afamado Monumento Nacional de España con un peculiar zoológico que deslumbra al periódico más famoso de Argentina,sociedad,sociedad,0.8752232081538562,True
6892,"Manel Esteller, doctor experto en longevidad: ""La esperanza de la medicina regenerativa es que puedas tener tu propio corazón regenerado sin esperar un trasplante""",tecnologia,tecnologia,0.870631588991489,True
6891,"Sergio Llorente, electricista: ""¿Tienes un cuadro eléctrico y no sabes para qué sirve cada elemento? Te lo explico”",sociedad,tecnologia,0.8527162957136771,False
6890,"Diego Demarco, preparador físico, sobre el deporte a partir de los 70: ""Lo ideal es moverse de forma moderada todos los días""",deportes,deportes,0.8719735466735943,True
6889,La aldea más auténtica: con paisajes infinitos y una gran tradición quesera,sociedad,sociedad,0.8761626857044725,True
6888,Objetivo 36 M de viajeros: despega la ampliación del aeropuerto de Málaga,finanzas,tecnologia,0.8465426458044962,False
6887,La jueza cuestiona el relato de Mazón y pide los vídeos de Congreso y Cortes,politica,politica,0.8403290395515284,True
6886,Madrid recurre al Supremo el real decreto de Universidades del Gobierno,politica,politica,0.8641967175618444,True
6885,Villaviciosa y Móstoles se enfrentan por una planta de residuos de 16.000 m²,politica,tecnologia,0.8388827193031945,False
6883,La historia de dos conocidos restaurantes valencianos que surgieron gracias al colapso inmobiliario,finanzas,sociedad,0.8403668108082158,False
6882,¿Falta planificación o sobra especulación? La falta de luz en la vivienda nueva,otros,tecnologia,0.8521926616036735,False
6881,En UK hablan de salir del Convenio de Derechos Humanos: lo que viene,geopolitica,geopolitica,0.8767517535892091,True
6880,"Si la izquierda no quiere tener hijos, ¿seremos cada vez más de derechas?",sociedad,politica,0.8540062768775327,False
6879,eDreams se hunde un 41% en bolsa tras ganar 24 veces más y presentar su nueva ruta,finanzas,finanzas,0.893150883118716,True
6878,Santander tiene una exposición de 300 M a First Brands y otras firmas vinculadas,finanzas,finanzas,0.8823319888910461,True
6877,"Air France-KLM, IAG y Lufthansa, en la puja por la portuguesa TAP",finanzas,finanzas,0.8719302467212082,True
6876,"Pascual busca facturar 100 M en el extranjero con el foco en Guatemala, Filipinas y Marruecos",finanzas,finanzas,0.8704159992297593,True
6875,"Carlos Iglesias, cineasta: ""No hay peligro de guerra civil, pero esta división es muy mala""",sociedad,sociedad,0.8561954362274086,True
6874,Bruselas se lanza a recortar normas digitales entre la presión de Trump y la desregulación,tecnologia,geopolitica,0.8697966525293561,False
6873,"Olvida el tanque: por qué Bruselas pide 100.000 millones de eurospara ampliar ""túneles estrechos""",geopolitica,finanzas,0.8677290977777047,False
6872,"Los hijos del hombre que mató a su mujer en Alpedrete salen en su defensa: ""Fue el mejor""",politica,deportes,0.842082322104126,False
6871,Piden 446 años para los padres de la Casa de los Horrores por maltratar y violar a sus hijos,politica,sociedad,0.8473767567644162,False
6870,La Justicia condena a Francesc Rubiralta a pagar siete millones de euros a Celsa,finanzas,deportes,0.842567607362684,False
6869,Todo o nada: el trilema del Ejecutivo ante el baile de sillones económicos en la eurozona,economia,geopolitica,0.8817618816249738,False
6868,El Gobierno desiste con el pleno empleo por el aumento de la inmigración,economia,economia,0.8751170195116693,True
6867,"El PP de Almería, una máquina de ganar bajo la sombra de la corrupción",politica,politica,0.8457466780422387,True
6866,Pérez Llorca se lanza a la investidura sin desvelar la negociación con Vox y augura cambios,politica,geopolitica,0.8453387546585047,False
6865,"Sánchez tiene un problema, el 2%: el PSOE ante el fantasma de la desaparición de CDC",politica,economia,0.8559488928702697,False
6864,El CIS de Tezanos mantiene al PSOE 10 puntos por encima del PP pese a Junts y al informe de la UCO,politica,deportes,0.8362131142274523,False
6863,Moncloa propone subir el salario delos funcionarios un 10% y los sindicatos rechazan la medida,politica,economia,0.880090840955212,False
6862,El jefe socialista gastó 33.000 euros con una visa de la trama,politica,politica,0.8483761942785266,True
6861,"Acciona pagó 1,8 M por el puente de Sevilla: trabajó solo el cuñado de Cerdán",politica,finanzas,0.8570332937292306,False
6860,El TS deja a Cerdán en libertad: ya no hay riesgo de que destruya pruebas,politica,deportes,0.8563132869991597,False
6859,Fiscalía pide 24 años para Ábalos y que el juez decida en una vista si debe entrar ya en prisión,politica,politica,0.8499427028282812,True
6858,Primavera caliente en las Big Four: acaba la tregua entre HIG–Interpath y KPMG España,finanzas,finanzas,0.8769570161679754,True
6849,Vitamina d,tecnologia,tecnologia,0.8707057479947671,True
6848,Casa prefabricada,economia,sociedad,0.8727009194575741,False
6847,La Promesa,sociedad,sociedad,0.8775446893654415,True
6846,La isla de las tentaciones,sociedad,sociedad,0.8882520521035584,True
6845,Pablo Motos,sociedad,deportes,0.8519227698521832,False
6844,Belén de Arena 2025,sociedad,sociedad,0.8919586208401655,True
6843,"Mario Cipollini, leyenda del ciclismo italiano, hospitalizado debido a problemas cardíacos",deportes,deportes,0.871797908276799,True
6842,"Rafa Nadal regresa como 'sparring' un año después de su retirada: ""La próxima vez, mucho más fuerte""",deportes,deportes,0.8712063283197344,True
6841,Copa Davis 2025,deportes,deportes,0.880010023977543,True
6840,Acné hormonal,tecnologia,sociedad,0.8744315041402719,False
6839,Ley de Propiedad Horizontal,politica,politica,0.8758701113868774,True
6838,Baliza V16,tecnologia,sociedad,0.8561083921933719,False
6837,Óscar Puente,politica,deportes,0.8577612362904753,False
6836,Investidura Sánchez,politica,politica,0.8992417546199731,True
6835,Santos Cerdán,politica,deportes,0.8458596349666585,False
6660,'Circus' or 'can't blame him' - is Joshua right to take Paul fight?BBC Sport assesses what fighting YouTuber Jake Paul will do for Anthony Joshua's career and legacy.1 hr agoBoxing,deportes,deportes,0.8211518418613901,True
6658,Anthony Joshua to fight YouTube star Jake Paul in DecemberYouTuber Jake Paul will fight ex-world heavyweight champion Anthony Joshua in a professional bout in December. 2 hrs agoBoxing,deportes,sociedad,0.7978616400525854,False
6656,Dozens die in DR Congo mine after makeshift bridge collapses,otros,geopolitica,0.8035846202254598,False
6655,US lifts restrictions on flights in time for Thanksgiving travel,otros,geopolitica,0.8172663018872859,False
6654,9Teacher killed and 25 girls abducted in gunbattle at Nigerian school,politica,politica,0.8224344465573638,True
6653,The pro-democracy icon who became an autocratSheikh Hasina is credited for the country's economic progress but also accused of authoritarianism.4 hrs agoAsia,geopolitica,geopolitica,0.840402423299524,True
6652,6 Ski Clinics to Up Your On-Mountain Game,sociedad,sociedad,0.8174207465694103,True
6651,"Frustrated by the Medical System, Patients Turn to A.I.",tecnologia,tecnologia,0.8633434242246848,True
6650,A Fats Waller Musical All but Disappeared (Until Now),sociedad,sociedad,0.8534544054533523,True
6649,"Instead of ‘Gritting Our Teeth,’ Ballet Dancers Opt for Therapy",sociedad,sociedad,0.8182473271759783,True
6648,Jeff Bezos’ Big Bet on A.I.,tecnologia,finanzas,0.8538663229383977,False
6647,The Mayor of Secaucus Has a Fix for America: ‘Say Yes to Everyone’,politica,geopolitica,0.8333254112063183,False
6646,What Should I Do With My Playbill?Readers ask about the most environmentally friendly thing to do with an unwanted program.3 min read,sociedad,tecnologia,0.833300056790472,False
6645,The Best Rookie in the N.B.A. This Season Hasn’t Been Cooper Flagg,deportes,sociedad,0.8097063814089758,False
6644,"‘Just Complete Panic’: The Rams Exposed Sam Darnold, Again",deportes,sociedad,0.8116590366352008,False
6643,Ranking All 136 College Football Teams as Alabama and Texas Plummet,deportes,sociedad,0.8152658113709355,False
6642,Patrick Mahomes Showed Raw Honesty After Kansas City’s Loss to Denver,deportes,sociedad,0.808571843048685,False
6641,"With New Condé Nast Galleries, the Met Museum Gets Fashion Forward6 min read",sociedad,sociedad,0.8544243970290151,True
6640,Man Who Rushed Ariana Grande in Singapore Gets 9 Days in Jail2 min read,sociedad,sociedad,0.825273126649289,True
6639,New York Times OpinionThe Best Gifts Don’t Cost Money. Tell Us About Your Favorite.,sociedad,sociedad,0.8497955970482147,True
6638,Where to Travel After a BreakupAnd more answers to readers’ winter vacation queries.7 min readCourtesy of Octant Douro,sociedad,sociedad,0.8374276535098264,True
6637,Shedeur Sanders Wasn’t Playing for a Reason. We Just Saw Why.,deportes,sociedad,0.8191299442805977,False
6635,"With Ukraine’s Cash Running Low, Europe Lacks a Good Plan B",economia,economia,0.827167707424223,True
6630,World Cup of chess reaches final stages amid controversy,deportes,deportes,0.8443482844676287,True
6629,Review. Royal Ballet’s Perspectives caps a vintage week for London balletgoers,sociedad,sociedad,0.8208613146613277,True
6628,"Review. Porn Play is a funny, bleak take on a very unsexy addiction",sociedad,sociedad,0.8204584319402211,True
6627,President Daniel Noboa’s plans to allow US base and rewrite constitution are rejected by large margins,politica,politica,0.8378393063217207,True
6626,Pharma group hopes acquisition will help to offset losses from expiring patents on blockbuster drugs,finanzas,finanzas,0.8354297609861239,True
6624,‘Historic’ pledge to source around 10% of LPG imports from US Gulf Coast comes as New Delhi seeks relief from Trump tariffs,geopolitica,finanzas,0.8454006006117449,False
6623,Volodymyr Zelenskyy signs letter of intent to purchase aircraft and other weapons during visit to France,geopolitica,geopolitica,0.8487383488096989,True
6622,Deutsche Bank lays out plan to become ‘European champion in banking’,finanzas,finanzas,0.8379991655805654,True
6620,Partial embargo caused backlash for Chancellor Friedrich Merz and prompted harsh criticism from Benjamin Netanyahu,politica,geopolitica,0.8127445036860379,False
6619,OpenAI backer Sebastian Siemiatkowski says tech industry is committing too much money to huge computing infrastructure,tecnologia,finanzas,0.8313147579531862,False
6618,Project unveiled on eve of Saudi Crown Prince’s visit to White House,geopolitica,tecnologia,0.8393367096259012,False
6616,opinion content. The scramble for Europe is just beginning,politica,geopolitica,0.869363307753423,False
6595,Ashurst y Perkins Coie ultiman la última megafusión en el sector legal,finanzas,finanzas,0.8659288999174528,True
6594,"El Valencia CF gana 2,2 millones pese a reducir los ingresos de TV",finanzas,deportes,0.8590758656173798,False
6593,"El cambio climático representa uno de los principales retos para la actividad aseguradora, según Mapfre",tecnologia,tecnologia,0.8858225099897891,True
6591,"El Valencia CF gana 2,2 millones pese a reduciro los ingresos de TV",finanzas,deportes,0.8592534032354706,False
6587,Macron sugiere la emisión de deuda común en la UE para financiar a Ucrania a largo plazo,politica,geopolitica,0.8731215729738735,False
6586,Las comunidades autónomas necesitan una mejor financiación,politica,politica,0.8693660456944255,True
6584,'No estoy desesperado': el nuevo CEO de Novo Nordisk defiende su estrategia,finanzas,tecnologia,0.8622684806170826,False
6583,Mike Wilson (Morgan Stanley) confía en que el S&P escale un 16% en 2026,finanzas,finanzas,0.8826266313859856,True
6582,Puente anuncia que el AVE conectará Madrid y Barcelona en menos de dos horas,finanzas,deportes,0.8638262156658303,False
6581,Bangladesh condena a muerte a la ex primera ministra Sheikh Hasina,politica,geopolitica,0.8306754394261373,False
6580,"""Hay que formar y acompañar a los empleados para que no sientan que la IA les está quitando el trabajo""",sociedad,politica,0.864573658862209,False
6578,A Puig Brands se le atraganta el último hueco bajista,finanzas,deportes,0.8758772246242741,False
6577,"José María Díaz (Unidad Editorial): ""La IA es una revolución para los medios""",tecnologia,tecnologia,0.872205208165814,True
6576,"""Las empresas que más rápido desarrollen procesos integrados de IA, tendrán más ventaja""",tecnologia,finanzas,0.881295919656962,False
6574,Telefónica notifica a los sindicatos los ERE para las siete filiales,finanzas,finanzas,0.8419487672682764,True
6471,"'I could fight again while saving Olympic boxing too' - GolovkinIn a wide-ranging exclusive interview with the BBC, Gennady Golovkin talks fighting again, Olympic boxing, Saudi Arabia, artificial intelligence within the sport and more.43 mins agoBoxing",deportes,sociedad,0.8266958514641198,False
6470,7South African man seen at neo-Nazi rally has Australian visa revoked,politica,geopolitica,0.8382325289311806,False
6469,UN Security Council to vote on Trump peace plan for GazaThe US draft authorises decommissioning Hamas weapons - though the group has not said it will disarm.3 hrs agoWorld,geopolitica,geopolitica,0.8562223439530146,True
6468,Ukraine to import US liquefied natural gas via GreeceVital supplies are due to start flowing from the Balkans as energy infrastructure faces sustained Russian attack.32 mins agoEurope,geopolitica,geopolitica,0.8561644336131029,True
6467,"Bangladesh's ousted leader Sheikh Hasina sentenced to deathThe former prime minister was tried by a special tribunal after 1,400 died during a crackdown on unrest in 2024. 46 mins agoAsia",politica,geopolitica,0.8267293640328109,False
6465,Review. The best crime and thrillers to read this year,sociedad,sociedad,0.8463224182165086,True
6464,HTSI. Is this the most glamorous party-dress collab of 2025?,sociedad,sociedad,0.8571337235010705,True
6463,"Review. The best art, architecture and design books to read this year",sociedad,sociedad,0.8533960092535988,True
6462,Swiss economy shrank ahead of US tariff deal,economia,finanzas,0.8359417011011407,False
6461,Trump’s tough policies against universities lead to sharp fall in international enrolments,politica,geopolitica,0.8352480399329011,False
6460,Deal comes despite Donald Trump targeting Perkins Coie with executive order that posed ‘existential risk’,finanzas,finanzas,0.8338881649285386,True
6459,Discussions came as Colm Kelleher tries to pressure Swiss government to back down over proposed capital rules,finanzas,geopolitica,0.8264754533537311,False
6443,Pérez-Llorca ficha a Silvia Mañá y Bojan Radovanovic como nuevos socios en Barcelona,politica,deportes,0.8506321751986862,False
6442,El bocadillo de jamón en el Santiago Bernabéu durante el partido de NFL que incendia las redes,sociedad,deportes,0.862710076976833,False
6441,"Ir ""por si acaso"" y otros errores que cometes al hacer pis",sociedad,sociedad,0.8568610624229565,True
6440,Santander y BBVA ganan 4.500 millones en solvencia gracias a la cesión de su riesgo,finanzas,finanzas,0.8820705782230502,True
6438,El enemigo interior,politica,geopolitica,0.8733013968515042,False
6437,Hacienda ofrece a las CCAA incurrir en 5.500 millones de déficit hasta 2028 y un fondos récord en 2026,politica,economia,0.8778839551943235,False
6435,Actuar con criterio en Bolsa al final del año,finanzas,finanzas,0.9012360231611876,True
6434,Eroski lanza 500 millones en bonos para refinanciar su deuda,finanzas,finanzas,0.8801565973462315,True
6433,"El bitcoin se afianza en niveles de ""miedo extremo""",finanzas,finanzas,0.8766121492443728,True
6432,Claves para abordar ocho riesgos en los sistemas eléctricos,otros,tecnologia,0.8549679562055073,False
6431,Indra producirá munición y armas en España con la emiratí Edge,finanzas,finanzas,0.8591167209539169,True
